geom,TARGET_PLAN,SOL,RMC,EASTING_M,NORTHING_M,ELEV_M,LON_DD,LAT_DD,X,Y,Z,U,V,W,I,J,Image_ID,NOTES
01010000A0E61000009CA88F51582E61401066FE552A5C12C0A99C891B89A5B1C0,Rocknest _3_top_ccam_RMI pointing,89,5_104,8147205.286,-272071.1727,-4517.535576,137.4482811,-4.590005249,-0.567746595,-3.598950132,-0.307197,0.031025048,0.21165763,-0.976851307,213.2291107,615.7336426,NLA_402816960RAS_F0050104NCAM00322M_,
01010000A0E61000007484B239582E6140B84F1D402A5C12C0CFD400A0DAA5B1C0,Rocknest_1,56,4_3416,8147204.612,-272071.1534,-4517.854004,137.4482697,-4.590004923,3.424578509,-1.595446536,4.58E-08,0,0,-1,30.3511223,639.4805667,NLA_402380767RAS_F0043416NCAM00441M_,Formerly known as N154
01010000A0E6100000448B7072582E61409EEA8A8A2B5C12C054DC25C91AA5B1C0,Rocknest_2,57,4_3474,8147206.215,-272071.4453,-4517.104632,137.4482968,-4.590009846,0.404723943,-3.208660943,-0.791364317,0,0,0,961.3889655,23.0523016,NLA_402468334RAS_F0043474NCAM00317M_,Formerly known as N153
01010000A0E61000009D518991582E61405543D68F2B5C12C04828BCC2BAA4B1C0,Rocknest_2_3_mcam_pointing,57,4_3474,8147207.094,-272071.45,-4516.729534,137.4483116,-4.590009925,0.40004767,-2.329729886,-1.16646217,-0.099635561,0.252624442,-0.962420719,249.2421219,21.33364692,NLA_402468369RAS_F0043474NCAM00317M_,
01010000A0E61000007D47B34B582E61402EFF60102B5C12C0B9E7B9D188A5B1C0,Rocknest_2_3_sol59,59,5_0,8147205.12,-272071.3374,-4517.53445,137.4482783,-4.590008026,0.683626519,-3.611603612,-0.361545922,-0.433026781,0.84501239,-0.313754526,310.1200129,112.7095479,NLA_402648938RAS_F0050000NCAM00321M_,
01010000A0E6100000EF2EB856582E6140E1E7428A2B5C12C02BBCF5AA9AA5B1C0,Rocknest_3,57,4_3474,8147205.432,-272071.445,-4517.604171,137.4482835,-4.590009842,0.404972398,-3.992154,-0.291824949,-0.225905017,0.827756229,-0.51360154,295.4343931,49.67095934,NLA_402468369RAS_F0043474NCAM00317M_,Formerly known as N148
01010000A0E6100000ADCEAC56582E6140034687A72B5C12C0098691DD99A5B1C0,Rocknest_3_CCAM_pointing,57,4_3474,8147205.431,-272071.4709,-4517.601037,137.4482835,-4.590010278,0.37912192,-3.993409999,-0.294958974,-0.349328385,0.786688576,-0.509009603,285.6524075,48.75879972,NLA_402468369RAS_F0043474NCAM00317M_,
01010000A0E61000001C1D6443582E6140EA1A2BEA2A5C12C02838BEC1D3A5B1C0,Rocknest_3_Rall_pointing,86,5_104,8147204.886,-272071.3036,-4517.827175,137.4482743,-4.590007457,-0.698623593,-3.999459126,-0.015598406,0,0,-1,317.7844774,460.7119746,NLA_404949966RAS_F0050104NCAM00208M_,
01010000A0E6100000446ECA50582E61408554D45E2A5C12C050BB5C3D88A5B1C0,Rocknest_3_Top1,87,5_104,8147205.264,-272071.1806,-4517.532186,137.4482807,-4.59000538,-0.575550805,-3.620725618,-0.310587127,0.017013907,0.096535235,-0.995184135,212.7253592,610.2991329,NLA_402816960RAS_F0050104NCAM00322M_,
01010000A0E61000003EB04E51582E61401050D85A2A5C12C0C1754CC988A5B1C0,Rocknest_3_Top1_br_CCAM_pointing,88,5_104,8147205.279,-272071.177,-4517.534322,137.448281,-4.590005321,-0.572031498,-3.606123344,-0.308451866,0.019019949,0.156107687,-0.987556884,212.4261295,613.8128815,NLA_402816960RAS_F0050104NCAM00322M_,
01010000A0E6100000BB642653582E6140F915CBAA2A5C12C088F6D4B598A5B1C0,Rocknest_3a_start_pointing,81,5_104,8147205.331,-272071.2476,-4517.596525,137.4482818,-4.590006512,-0.642646808,-3.554043463,-0.246248906,-0.124416084,0.938064611,-0.323350377,180.3157196,640.6602173,NLA_402816960RAS_F0050104NCAM00322M_,
01010000A0E6100000EBBDB260582E6140DBE319C02C5C12C093E1F4B0A2A5B1C0,Rocknest_4,57,4_3474,8147205.714,-272071.7187,-4517.635513,137.4482883,-4.590014459,0.131302747,-3.710110999,-0.260483447,-0.600767732,0.38152805,-0.702505848,190.5970617,119.1832629,NLA_402468369RAS_F0043474NCAM00317M_,Formerly known as N147
01010000A0E6100000CF02BB87582E6140816D88E6195C12C04D16CF1369A5B1C0,Rocknest_5,56,4_3416,8147206.817,-272067.4565,-4517.410459,137.4483069,-4.589942553,7.121542921,0.610112728,-0.4435454,-0.425816411,-0.486367505,-0.762972516,159.7940599,212.0114681,NLA_402380795RAS_F0043416NCAM00441M_,Formerly known as N152
01010000A0E61000001821838B582E614067839AD91E5C12C0FD9483788DA5B1C0,Rocknest_6,56,4_3416,8147206.924,-272068.5756,-4517.55262,137.4483087,-4.589961433,6.002387792,0.717000471,-0.301383762,-0.289521694,0.001228703,-0.957170645,208.3596954,306.0319519,NLA_402380795RAS_F0043416NCAM00441M_,Formerly known as N149
01010000A0E61000006EEA008C582E61401A7728BF1D5C12C00E3453FB5FA5B1C0,Rocknest_6_ccam_depth_profile,82,5_104,8147206.938,-272068.3261,-4517.374929,137.4483089,-4.589957225,2.278861119,-1.947111729,-0.467844775,0.085168564,0.403602919,-0.910961562,300.0324377,219.9495599,NLA_402816168RAS_F0050104NCAM00450M_,
01010000A0E6100000DF1C798B582E6140F6DBA1C91D5C12C0DDA750E25DA5B1C0,Rocknest_6_depthprofile_pointing,82,5_104,8147206.923,-272068.3354,-4517.366735,137.4483087,-4.589957381,2.269609662,-1.962105427,-0.476038896,0.123292038,0.295783296,-0.947265204,290.4879761,217.4562378,NLA_402816168RAS_F0050104NCAM00450M_,
01010000A0E6100000E811078C582E6140BA9AD4801E5C12C0A9275C6860A5B1C0,Rocknest_6_Mastcam,87,5_104,8147206.939,-272068.4972,-4517.376592,137.448309,-4.589960111,2.107797666,-1.946432259,-0.466181033,-0.497233194,-0.056898937,-0.865749187,260.2478638,272.9485168,NLA_402816168RAS_F0050104NCAM00450M_,
01010000A0E6100000E8F0168C582E61405D7ABFAD1D5C12C0C8EF6C0661A5B1C0,Rocknest_6_sol59,71,5_104,8147206.94,-272068.3108,-4517.379004,137.448309,-4.589956965,2.294238802,-1.944679967,-0.463769144,0.193154506,0.354787495,-0.914777125,304.8159121,217.4815946,NLA_402816168RAS_F0050104NCAM00450M_,
01010000A0E6100000791CAB8B582E6140E4196EBC1D5C12C0BA8821FC5DA5B1C0,Rocknest_6_sol59_ccam_pointing,71,5_104,8147206.928,-272068.3237,-4517.367128,137.4483088,-4.589957184,2.281270644,-1.956585212,-0.475644976,0.119872449,0.331032798,-0.935974309,295.7358704,214.8544769,NLA_402816168RAS_F0050104NCAM00450M_,
01010000A0E6100000C5F5C38C582E6140788F6FDC1D5C12C0AC0098AA64A5B1C0,Rocknest_6a,87,5_104,8147206.959,-272068.352,-4517.393228,137.4483093,-4.589957661,2.253001231,-1.925577332,-0.449545386,0.076159103,0.378912793,-0.922293294,305.250824,237.7528687,NLA_402816168RAS_F0050104NCAM00450M_,
01010000A0E610000099395F8C582E6140DFE0AAEA1D5C12C0919D2E1A62A5B1C0,Rocknest_6a_CCAM_pointing,87,5_104,8147206.948,-272068.3646,-4517.383212,137.4483091,-4.589957873,2.240430904,-1.93669926,-0.459561433,0.334586159,0.349600586,-0.875118032,296.6636204,235.989166,NLA_402816168RAS_F0050104NCAM00450M_,
01010000A0E610000001EAF18B582E61405AC442BC1D5C12C018EE102B5FA5B1C0,Rocknest_6b,87,5_104,8147206.936,-272068.3236,-4517.371751,137.4483089,-4.589957182,2.281420157,-1.948768029,-0.471022553,0.114297335,0.383134946,-0.916593578,299.6659851,217.6664124,NLA_402816168RAS_F0050104NCAM00450M_,
01010000A0E6100000CBF9398B582E6140445532BE1D5C12C0B1C9208E5EA5B1C0,Rocknest_6b_CCAM_pointing,87,5_104,8147206.916,-272068.3253,-4517.369356,137.4483086,-4.58995721,2.279710335,-1.969076243,-0.473417238,0.187142776,0.251373939,-0.949625583,289.6853479,214.8382687,NLA_402816168RAS_F0050104NCAM00450M_,
01010000A0E6100000F7BBE68C582E6140F9CD7344255C12C05F8447529EA5B1C0,Rocknest_7,59,5_0,8147206.963,-272070.0267,-4517.618443,137.4483094,-4.589985914,1.994322172,-1.768737992,-0.277553107,-0.141245738,0.318601925,-0.937305984,698.7578735,487.8670654,NLA_402648966RAS_F0050000NCAM00321M_,Closest to scoop target within ChemCam range Does not matter from a scientific point-of-view if the ChemCam line moves left right up down or diagonally from this target
01010000A0E6100000CEEB798C582E6140C829D24B255C12C0498DDFCB9CA5B1C0,Rocknest_7_CCAM_pointing,59,5_0,8147206.951,-272070.0332,-4517.612486,137.4483092,-4.589986024,1.987813779,-1.780751802,-0.283510231,-0.141743834,0.31224819,-0.939366662,691.9151611,483.9134827,NLA_402648966RAS_F0050000NCAM00321M_,
01010000A0E61000008E073B8B582E6140F9E37817295C12C0A10258CBB0A5B1C0,Rocknest_dumpile1,88,5_0,8147206.916,-272070.8914,-4517.690603,137.4483086,-4.590000502,1.1295913,-1.8159599,-0.20539331,0,0,0,364,422,NLA_405747690ILT_F0050104NCAM00326M_,Defined using Marsview on sol 93 NAVCAM image using site 5 pointing.
01010000A0E6100000C0882893582E614051352328285C12C01FA26EF3B9A5B1C0,Rocknest_dumpile2,88,5_0,8147207.14,-272070.68,-4517.726371,137.4483124,-4.589996936,1.3409865,-1.5918869,-0.16962536,0,0,0,438,580,NLA_405747690ILT_F0050104NCAM00326M_,Defined using Marsview on sol 93 NAVCAM image using site 5 pointing.
01010000A0E6100000AA2B2D8E582E6140C266CD0E285C12C0E871EF4CB5A5B1C0,Rocknest_scoop1,61,5_0,8147206.999,-272070.6576,-4517.708205,137.44831,-4.589996558,1.3633641,-1.7326969,-0.1877909,0,0,0,479,518,NLA_405747690ILT_F0050104NCAM00326M_,Defined using Marsview on sol 93 NAVCAM image using site 5 pointing.
01010000A0E6100000435FD08A582E61404D5A3789285C12C005EAE645AFA5B1C0,Rocknest_scoop2,66,5_0,8147206.904,-272070.7658,-4517.68466,137.4483084,-4.589998383,1.2552406,-1.8277357,-0.21133572,0,0,0,438,445,NLA_405747690ILT_F0050104NCAM00326M_,Defined using Marsview on sol 93 NAVCAM image using site 5 pointing.
01010000A0E61000008E5E848F582E614016A30835275C12C0666178BAB1A5B1C0,Rocknest_scoop3,69,5_0,8147207.037,-272070.4653,-4517.694252,137.4483106,-4.589993313,1.5557108,-1.6948051,-0.20174453,0,0,0,575,562,NLA_405747690ILT_F0050104NCAM00326M_,Defined using Marsview on sol 93 NAVCAM image using site 5 pointing.
01010000A0E6100000C3106E8E582E614056445D73265C12C0BB3A532AA8A5B1C0,Rocknest_scoop4,74,5_0,8147207.006,-272070.2942,-4517.656896,137.4483101,-4.589990428,1.7267716,-1.725532,-0.23910026,0,0,0,679,570,NLA_405747690ILT_F0050104NCAM00326M_,Defined using Marsview on sol 93 NAVCAM image using site 5 pointing.
01010000A0E6100000CEBA5E8A582E6140B95A1583275C12C0BB277235A8A5B1C0,Rocknest_scoop5,93,5_0,8147206.892,-272070.5342,-4517.657066,137.4483082,-4.589994476,1.4867725,-1.8402827,-0.23893057,0,0,0,570,476,NLA_405747690ILT_F0050104NCAM00326M_,Defined using Marsview on sol 93 NAVCAM image using site 5 pointing.
01010000A0E61000007D671051582E614033EC6A932A5C12C08FE1D2AD87A5B1C0,rocknest3_rp,101,5_0,8147205.272,-272071.227,-4517.529996,137.4482808,-4.590006164,0.794,-3.46,-0.366,0.005002,0.197075,-0.980376,0,0,0,
01010000A0E6100000C8899F83782B614086456A3FCED412C044B228DBC5E4B0C0,Rockport,1579,60_888,8141881.24,-279054.4893,-4324.772875,137.3584612,-4.707818023,-1.396284129,2.574916402,-0.34712465,0.776447462,-0.628478912,-0.046299104,296.8939819,923.5853882,NLB_537582914RAS_F0600888NCAM00260M_,Potential starting point for vertical LIBS raster formerly N157907
01010000A0E6100000C241E33B7E2B6140E7515F5EABD912C076C4C50D12D0B0C0,Rocky_Mountain,1634,61_1908,8141922.626,-279336.0298,-4304.070523,137.3591594,-4.712567782,0.238164469,-2.243557074,-0.059477348,-0.33793693,0.03986585,-0.940324046,611.4770508,593.4134521,NLB_542390881RASLF0611908NCAM00354M_,Fine scale bedding? N163415
01010000A0E61000007B34E451172C6140DFB59C322DA712C039FD40F96168B1C0,Rodent_Hill,820,44_1828,8143030.308,-276413.2284,-4456.38271,137.3778467,-4.663258353,-2.019350471,-1.748466019,-0.492290438,0.360868064,-0.269009309,-0.892977205,399.9110632,543.4205224,NLB_470029608RAS_F0441828NCAM00354M_,
01010000A0E6100000FA0C18E7DD2C614079FA159AB08B12C0F7220C203F7FB1C0,Roebuck,584,30_786,8144467.189,-274822.1483,-4479.246583,137.4020877,-4.63641587,-1.748302919,-5.603541181,0.551758535,0.213105867,0.774203663,-0.595982068,315.6706005,717.3366021,NLB_449076174RAS_F0300786NCAM00256M_,Raised vein. One of three or more en echelon veins.
01010000A0E6100000C05FF879AA2B6140EC95E830A8E112C00F0924781DA4B0C0,Rolling_Island,1720,63_2672,8142242.751,-279798.3949,-4260.115114,137.3645601,-4.72036816,-1.605908408,-3.385876722,-0.114885547,0.285064298,0.293118808,-0.912589561,856.350785,800.3836224,NLB_550099838RASLF0632672NCAM00283M_,Vertical face with cross stratification
01010000A0E610000062C9E54F132C614009ABAF74BAA712C0FD8E7B8C7662B1C0,Romana,930,45_852,8143001.308,-276445.1689,-4450.463081,137.3773574,-4.66379721,-2.697929905,0.593456452,-0.566215785,0.040907463,-0.418709291,-0.907198481,481.5259045,776.1749109,NLB_479702924RASLF0450852NCAM00278M_,Possible APXS bedrock target Previously named N92831
01010000A0E61000009884E45AD72B6140D06956DB5EAC12C0F881625B0C5EB1C0,Ronan,997,48_1530,8142567.478,-276713.8842,-4446.048269,137.3700385,-4.6683306,-4.774249479,1.326373536,-1.056222769,0.400911401,0.321913261,-0.857695702,547.9420166,413.0867615,NLB_485828206RAS_F0481530NCAM00274M_,Stimson unit flat face to brush distance from N99702 to N99708 1.4 m - reachable in one workspace?
01010000A0E6100000EC52375ED72B614087AA79E25FAC12C0998C1BCB625EB1C0,Ronan_1044,1044,48_2122,8142567.572,-276714.1167,-4446.385912,137.37004,-4.668334521,-23.26266897,3.163309093,-1.587232854,0.941122899,-0.172079643,-0.29099193,508.8927612,153.2726593,NLB_490004077RAS_F0482122NCAM00281M_,
01010000A0E6100000A1BD585AD72B6140E48BF1BE5FAC12C01D16DBBC155EB1C0,Ronan_1067,1068,49_0,8142567.463,-276714.0853,-4446.084913,137.3700382,-4.668333992,-4.230285159,0.417941055,-1.011278449,0.066234193,0.059056561,-0.996054907,888.1101074,524.7041626,NLB_492222104RASLF0490000NCAM00292M_,
01010000A0E610000086EA805ED72B6140D9D7A5EB5EAC12C0A33570F4185EB1C0,Ronan_drt,998,48_1570,8142567.58,-276713.8987,-4446.09748,137.3700402,-4.668330843,-2.23165572,1.178434239,-0.642266257,-0.034378173,-0.021710664,-0.999173032,521.6203613,316.1481628,NLB_486003243RASLF0481570NCAM00353M_,
01010000A0E6100000E401B55BD72B61409D4EE16E5FAC12C0C2B819CD195EB1C0,Ronan_drt_2,998,48_1570,8142567.501,-276714.0146,-4446.100786,137.3700388,-4.668332798,-2.347568184,1.099392384,-0.638960255,-0.003086348,0.01997067,-0.999795829,590.0719484,307.6867286,NLB_486003243RASLF0481570NCAM00353M_,
01010000A0E61000001309D0416A2D6140CA070EB1617912C0FB94151A0990B1C0,Rondout,431,20_256,8145482.749,-273762.3675,-4496.035554,137.4192208,-4.618536726,-4.849461018,19.95988521,-0.435148865,0,0,0,232.6015015,225.5377045,NLB_435592161RAS_F0200256NCAM00253M_,Bright material exposed in crater wall? Formerly N43107
01010000A0E6100000684BF6116B2D6140604C0D93497912C0A2FAFF1FFA8FB1C0,RONDOUT,431,20_256,8145488.632,-273756.9142,-4495.977051,137.4193201,-4.618444727,-1,-1,-1,-1,-1,-1,0,0,BASEMAP,DISTANT MASTCAM TARGET
01010000A0E61000007214FC33A32B6140F571A130D7B512C01AC1C6F54750B1C0,Rooibank,1266,53_186,8142190.123,-277262.0624,-4432.281094,137.3636722,-4.677578697,-0.57741,-2.57674,0.201094,0.343828,-0.05442,-0.93745,418.3724,324.2547,NLB_509714678RAS_F0530186NCAM00353M_,potential vein target for ccam energy test 95A/60A
01010000A0E6100000856B0234A32B61405E466D30D7B512C0A5A2B1F64750B1C0,Rooibank_60A,1266,53_186,8142190.124,-277262.0622,-4432.281108,137.3636723,-4.677578694,-0.57723,-2.57604,0.201108,0.343828,-0.05442,-0.93745,418.3191,324.4905,NLB_509714678RAS_F0530186NCAM00353M_,0
01010000A0E6100000913693937E2B614036060DD67DB612C098285A55294DB1C0,Rooilepel,1351,54_938,8141925.105,-277299.7436,-4429.161459,137.3592012,-4.678214402,1.535386216,1.657870772,-0.158541379,-0.036852117,-0.030100701,-0.998867266,433.5045573,426.3843229,NLB_515755021RASLF0540938NCAM00309M_,starting point for 4 image MAHLI mosaic from 20 cm proposed by Steve and Sanjeev see screen shot on MAHLI Sol 1337 uplink page Also site of modified full suite on Sol 1341 N133702 formerly Mariquita - renamed on Sol 1350
01010000A0E6100000F47ED1058F2B6140DE5EA025CFB612C0643E20D04D4BB1C0,Rooirand,1284,53_1756,8142044.105,-277318.1292,-4427.303957,137.3612088,-4.678524578,1.070783,-1.86022,0.013957,-0.00516,0.005485,-0.99997,585.3908,664.9978,NLB_511392412RASLF0531756NCAM00354M_,Start of 1x5 CCAM; appears slightly redder in Mastcam thumbnails Rooirand=N128403
01010000A0E6100000AE7D266F142C614025395BA7CCA612C09A5FF376466BB1C0,Rosamond,808,44_1432,8143009.427,-276391.3983,-4459.275253,137.3774944,-4.662890067,-0.24630858,2.684476883,-0.186173237,0.177610807,0.205329883,-0.962441732,489.5979749,334.5034815,NLB_469141009RASLF0441432NCAM00353M_,N80805 Raised Ring 4
01010000A0E6100000569D3EDACF2B61406BDD06D653AE12C08AEC18627257B1C0,Rosebud,1080,49_1018,8142513.192,-276827.1632,-4439.446809,137.3691226,-4.670241684,-3.481187016,-2.11754985,-0.380339093,0.271232071,0.064110219,-0.960376521,456.8466218,224.9000806,NLB_493195462RAS_F0491018NCAM00354M_,Potential CCAm target
01010000A0E6100000796CA009582B61408533512EA1BF12C09B210E8E673AB1C0,Rosh_Pinah_aegis,1422,56_1236,8141646.25,-277828.7046,-4410.404511,137.3544968,-4.687138294,2.758376818,1.323972813,0.02451134,0.070934844,0.091872459,-0.993240999,661.4183692,406.9703922,NLB_523288269RASLF0561236NCAM00654M_,Potential AEGIS RMI target N142202
01010000A0E6100000FF287443B72D61409DC4B09AE86912C0215A462B1C97B1C0,Ross,379,14_1132,8146039.943,-272866.7061,-4503.110035,137.428621,-4.603426377,-3.647087265,-2.352304328,-0.095531089,0.186822292,0.196916884,-0.96245579,423.2467041,723.7313843,NLB_431052632RAS_F0141132NCAM00268M_,Previously named N2180
01010000A0E6100000BAAA5BEA8B2B6140A9B39593F5B612C09FC893A4FB4AB1C0,Rossing,1286,53_1990,8142021.622,-277326.8187,-4426.98298,137.3608295,-4.678671175,-2.59771,-0.63641,-0.07702,0.044149,0.028587,-0.99862,386.9601,293.3716,NLB_511570930RAS_F0531994NCAM00353M_,formerly N128607 Light-toned Stimson - APXS?
01010000A0E610000079ADA8565F2E61401605CD34A35B12C021E7FD7F8CA7B1C0,ROSWELL_HARBOUR,298,6_224,8147256.08,-272040.6179,-4519.548828,137.449138,-4.58948977,-1,-1,-1,-1,-1,-1,0,0,BASEMAP,DISTANT MASTCAM TARGET
01010000A0E61000007A9467DBBE2B6140DB21EE4B66B312C0E1B028AC5750B1C0,Roter_Kamm,1160,50_2438,8142390.219,-277120.7646,-4432.342471,137.367048,-4.675194918,0.192368944,-4.036337027,0.112001937,0.004591018,-0.063088069,-0.997997418,407.5774921,923.7817947,NLB_500306103RAS_F0502438NCAM07753M_,Possible CCAM target (bottom of crater) Formerly N116004
01010000A0E6100000A2DFFD1F5E2E614015AF52AB945C12C0E019B4F2EDA5B1C0,Rove,309,6_646,8147247.299,-272095.2163,-4517.929485,137.4489899,-4.590410878,-1.94630747,-3.74191537,-0.372273198,0.162178697,-0.014478073,-0.986655206,524.593533,684.2203951,NLB_424835607RAS_F0060646NCAM05134M_,Recessive unit with possible mudcracks/veins revised target position
01010000A0E61000003E8C2D1B612E6140F740608C3E5B12C0E23D77EA77A8B1C0,Rowatt,133,5_1662,8147268.87,-272017.8576,-4520.468421,137.4493538,-4.589105791,1.843365912,-2.025931104,-0.505211396,-0.273701377,0.309913184,-0.910517066,472.6388855,222.0573578,NLA_409036860RAS_F0051662NCAM00346M_,Rock texture different from ledge N1169 = Rowatt
01010000A0E6100000D2872D1B612E6140D1F6C6963E5B12C0B3C0720E79A8B1C0,Rowatt_CCAM_pointing,133,5_1662,8147268.87,-272017.8668,-4520.472877,137.4493538,-4.589105945,1.834178918,-2.025933011,-0.500756097,-0.314891688,0.340457238,-0.885963963,468.8326111,224.9461823,NLA_409036860RAS_F0051662NCAM00346M_,This is a start of ChemCam vertical raster to have the vein in the middle of the raster. Approved by GEO STL.
01010000A0E61000002B3E6DF6752B6140EF42ED1753B812C05727645C154FB1C0,Ruacana,1307,54_10,8141862.778,-277405.8497,-4431.083441,137.3581497,-4.680004476,-96.55774693,-71.69627564,1.653441028,0,0,0,529.116394,176.0831299,NLB_513343947RAS_F0540010NCAM00268M_,multispectral target formerly known as N130712
01010000A0E6100000F91EBD9F7E2B6140D8AE35EF8EB612C08A13D7A2254DB1C0,Rubikon,1325,54_746,8141925.449,-277303.6098,-4429.147016,137.359207,-4.678279627,-1.118791064,-1.613329738,0.117015993,-0.074063051,-0.206551164,-0.975628654,686.5021973,650.7593994,NLB_514778572RASLF0540746NCAM00309M_,Formerly known as N132404
01010000A0E6100000E194A69E7E2B614020BE93138FB612C01AE07A60264DB1C0,Rubikon_ccam,1326,54_746,8141925.418,-277303.6419,-4429.14991,137.3592065,-4.678280168,-1.150913018,-1.644082644,0.119909668,-0.130913121,-0.239016586,-0.962150089,693.1125351,629.2382111,NLB_515035550RAS_F0540746NCAM00368M_,None
01010000A0E610000072E76944AC2D61400CC2C9FC956C12C0DB5325F4C194B1C0,Ruker,387,15_998,8145960.377,-273021.6815,-4500.757632,137.4272787,-4.606040907,-2.13652634,0.393338352,-0.139829321,0.201970716,-0.288778589,-0.935849726,312.5207869,436.0689089,NLB_431684342RAS_F0150998NCAM00353M_,Clean outcrop in M34
01010000A0E610000020D78312AC2D61401B063216A46C12C0118FE5D9BD93B1C0,Ruker_RP,386,15_0,8145958.967,-273024.8696,-4499.741606,137.4272549,-4.606094691,-128.629578,-38.928017,-3.795015,-0.032023,-0.234807,-0.971514,0,0,0,
01010000A0E6100000931E7444AC2D6140D8708B22966C12C0B5BF64C5C094B1C0,Ruker_RP_ccam,387,15_998,8145960.378,-273021.7149,-4500.753012,137.4272787,-4.606041469,-2.16987528,0.394466207,-0.144448953,-0.040693648,-0.217931237,-0.975115366,318.263916,422.2934265,NLB_431684342RAS_F0150998NCAM00353M_,
01010000A0E6100000335545EA5F2B614099D719165BD012C0D8B6DE1811FFB0C0,Rum_Island,1509,59_936,8141703.249,-278796.9078,-4351.066786,137.3554584,-4.703472467,-1.270777639,-2.256833256,0.106785736,0.047895477,-0.126886508,-0.990760251,528.9595947,583.3464355,NLB_531368849EDR_F0590936NCAM00653M_,Starting location for 10x1 horz raster of bedrock N150902 Target created by Jeff Johnson
01010000A0E610000080605B48752B61400FFBF55975B912C0D4B7CCE96A4CB1C0,Rundu,1382,55_310,8141857.858,-277471.4814,-4428.41763,137.3580667,-4.681111723,-2.33643,-0.39925,-0.23237,0.218409,-0.43797,-0.87206,593.7667,680.6748,NLB_519838152RASLF0550310NCAM00654M_,Bedrock with rugged surface (nodules)
01010000A0E6100000BA0106965D2E61401FCF541CB85C12C0B9EA8CCEFEA5B1C0,Rusty_Shale,316,6_704,8147243.4,-272103.2301,-4517.995339,137.4489241,-4.590546076,-5.410149318,0.833498391,-0.24587173,0.748341051,-0.454086991,-0.483519023,177.1032457,603.8705692,NLB_425281378RAS_F0060704NCAM00247M_,Recessive layer - possible ChemCam target Previously named N1906
01010000A0E61000002CCEAE985D2E6140DE6EE9F3B75C12C0E46CD430FDA5B1C0,Rusty_Shale_end,316,6_704,8147243.475,-272103.1944,-4517.989026,137.4489253,-4.590545474,-5.374448372,0.908663818,-0.252184607,0.884261421,0.119783306,-0.451368677,155.2972107,607.9317627,NLB_425281378RAS_F0060704NCAM00247M_,Rusty Shale 1x10 should start at Rusty Shale and end at this point
01010000A0E6100000184F7BF35E2E6140E82D34C3A95B12C089A344BC2EA8B1C0,Ruth,201,6_0,8147253.277,-272042.1004,-4520.18256,137.4490907,-4.58951478,-1.772369263,-2.303282507,-0.273494446,0.205692332,0.107332195,-0.97271294,601.6593018,828.6525879,NLA_413836232RAS_F0060000NCAM00322M_,Minibowls with white fill possibly an irregular white blebby vein Was N1607
01010000A0E61000000B1804B1482C6140D49B30508E9D12C0423FC0CA1278B1C0,Ryan,678,38_338,8143387.545,-275856.3332,-4472.073406,137.3838735,-4.653863194,-2.356164924,-1.563467644,-0.270343766,0.381334558,0.685997499,-0.619670335,302.2555477,448.2668224,NLB_457591610RAS_F0380338NCAM00354M_,originally marked by kwlewis
01010000A0E610000061518122702B61401ED7AF4316D812C0F8A0768876D8B0C0,Rye,1600,60_2928,8141820.609,-279244.4297,-4312.46302,137.3574383,-4.711022432,-0.839679518,-2.019511654,-0.026980234,0.152056238,0.055773389,-0.986796931,827.298183,608.3250284,NLB_539368012RASLF0602928NCAM00353M_,C'mon you know you want to try to get a sneak peak at this capping unit stuff... Formerly N160005
01010000A0E6100000D4D8CDB16F2B61404C5C4AA116D812C0BC77D49860D7B0C0,Rye_RP,1599,60_0,8141817.424,-279244.5124,-4311.377332,137.3573846,-4.711023827,-275.546356,25.785063,-23.662668,0.152431,0.054459,-0.986813,0,0,None,None
01010000A0E6100000B62B94655F2E61409B6AC4F7985B12C0ECF42E6275A8B1C0,ryebread_unknown,214,6_0,8147256.502,-272038.3028,-4520.458529,137.4491451,-4.589450714,2.025158921,0.921601555,0.00247472,0,0,-1,152.4089524,272.3910542,NLA_412416575RAS_F0060000NCAM07754M_,
01010000A0E6100000270F0E67DC2B6140ED54236A73AE12C05F2EAC460657B1C0,Sa_ol_Sooth,1074,49_642,8142604.001,-276834.3036,-4439.024516,137.3706546,-4.670362147,-58.51257381,75.9665368,-3.437398182,0,0,0,261.938446,91.1439209,NRB_492751648RAS_F0490642NCAM00297M_,
01010000A0E6100000D3BB89C2CF2B614010FE89A41EB112C081FD679A2252B1C0,Sacajaweh,1105,50_0,8142512.522,-276988.7917,-4434.135169,137.3691113,-4.672968455,-2.403720339,-1.161601202,-0.186120508,0.375689636,-0.070094403,-0.924090959,899.9609166,345.7464751,NLB_495505530RASLF0500000NCAM00353M_,N110518
01010000A0E6100000658C0A164A2B61401B9B8303AAC312C00A40ECF1A02EB1C0,Sacomar,1436,57_462,8141545.301,-278062.2436,-4398.628691,137.3527937,-4.691078238,-0.383639271,-2.446669561,-0.08130855,-0.088083236,0.066126896,-0.993915769,242,698,NLB_524889136RASLF0570462NCAM00654M_,Potential bedrock target for CCAM
01010000A0E610000064845958152C6140DBB08D42E5A612C097381089976AB1C0,Saddle_Peak,785,44_0,8143016.019,-276396.9621,-4458.591935,137.3776056,-4.662983932,-0.665148926,3.07671072,-0.390486709,0.529917327,-0.007986078,-0.848011731,719.581802,157.7399822,NLB_466929282RASLF0440000NCAM00353M_,resistant vein remnant worthy of 1x5 CCAM RLR
